customer_id,score,segmentation,gender,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class,state,property_valuation
1282,Diamond,Loyal,Male,Programmer Analyst III,Entertainment,Affluent Customer,Yes,14,40-49,QLD,5
1283,Bronze,Dormant,Female,Clinical Specialist,Health,Mass Customer,No,1,20-29,QLD,7
1284,Bronze,Dormant,Male,Junior Executive,Entertainment,Affluent Customer,No,11,40-49,QLD,8
1285,Silver,Whales,Male,Office Assistant III,Manufacturing,Mass Customer,Yes,12,50-59,QLD,6
1286,Silver,Loyal,Female,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16,40-49,QLD,8
1287,Diamond,Loyal,Male,Systems Administrator I,Financial Services,Mass Customer,Yes,20,60-69,QLD,4
1288,Silver,Promising,Female,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18,40-49,QLD,7
1289,Diamond,Whales,Male,Desktop Support Technician,Financial Services,Mass Customer,Yes,8,50-59,QLD,1
1290,Diamond,Loyal,Male,VP Marketing,Financial Services,High Net Worth,Yes,6,50-59,QLD,5
1291,Diamond,Best,Male,Quality Engineer,Health,Mass Customer,No,12,40-49,QLD,2
1292,Silver,Potential,Female,Quality Engineer,Health,Affluent Customer,No,20,60-69,QLD,3
1293,Silver,Whales,Male,Quality Engineer,IT,Mass Customer,No,8,40-49,QLD,6
1294,Bronze,Dormant,Female,Quality Engineer,Manufacturing,Mass Customer,Yes,15,40-49,QLD,7
1295,Bronze,Potential,Male,Nurse,Argiculture,Mass Customer,Yes,5,20-29,QLD,7
1296,Bronze,Slipping,Female,Paralegal,Financial Services,Affluent Customer,Yes,9,30-39,QLD,6
1297,Silver,Promising,Male,Social Worker,Health,Mass Customer,No,3,40-49,QLD,7
1298,Silver,Whales,Male,Research Nurse,Health,Mass Customer,No,16,50-59,QLD,5
1299,Diamond,Best,Female,Media Manager IV,Health,Affluent Customer,No,12,40-49,QLD,8
1300,Diamond,Whales,Female,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9,30-39,QLD,9
1301,Diamond,Loyal,Female,Structural Analysis Engineer,Health,Mass Customer,No,9,30-39,QLD,7
1302,Diamond,Loyal,Female,Biostatistician I,Financial Services,Affluent Customer,Yes,2,20-29,QLD,7
1303,Diamond,Whales,Male,Biostatistician I,Argiculture,Mass Customer,No,15,50-59,QLD,1
1304,Silver,Promising,Male,Administrative Assistant III,Argiculture,High Net Worth,No,11,40-49,QLD,7
1305,Bronze,Attention,Male,Executive Secretary,Financial Services,High Net Worth,Yes,6,50-59,QLD,4
1306,Diamond,Whales,Male,Occupational Therapist,Health,Affluent Customer,Yes,13,60-69,QLD,7
1307,Silver,Whales,Female,Dental Hygienist,Health,High Net Worth,Yes,10,50-59,QLD,6
1308,Diamond,Whales,Male,Analog Circuit Design manager,Health,Affluent Customer,Yes,18,40-49,QLD,7
1309,Bronze,Dormant,Male,VP Marketing,Health,Mass Customer,No,13,40-49,QLD,8
1310,Silver,Promising,Male,Geological Engineer,Manufacturing,High Net Worth,Yes,13,30-39,QLD,9
1311,Bronze,Attention,Female,VP Accounting,Financial Services,Mass Customer,Yes,13,30-39,QLD,7
1312,Bronze,Slipping,Female,Food Chemist,Health,Affluent Customer,No,8,30-39,QLD,8
1313,Diamond,Best,Male,Analyst Programmer,Property,Mass Customer,No,22,30-39,QLD,4
1314,Silver,Potential,Female,Clinical Specialist,Health,Mass Customer,Yes,6,50-59,NSW,8
1315,Diamond,Loyal,Female,Clinical Specialist,IT,Mass Customer,Yes,12,50-59,VIC,10
1316,Bronze,Potential,Male,Recruiter,Retail,High Net Worth,Yes,18,30-39,QLD,7
1317,Diamond,Best,Male,General Manager,Retail,Mass Customer,Yes,5,50-59,QLD,2
1318,Diamond,Loyal,Female,Senior Developer,Financial Services,Mass Customer,Yes,4,50-59,QLD,6
1319,Bronze,Rookies,Male,Senior Developer,Entertainment,Mass Customer,Yes,12,60-69,QLD,2
1320,Bronze,Slipping,Female,Senior Developer,Manufacturing,High Net Worth,Yes,7,40-49,QLD,3
1321,Silver,Attention,Female,Editor,Argiculture,Affluent Customer,No,8,30-39,QLD,6
1322,Silver,Whales,Female,Data Coordiator,Financial Services,Mass Customer,Yes,1,20-29,QLD,8
1323,Silver,Promising,Male,Account Executive,Financial Services,High Net Worth,Yes,9,30-39,QLD,7
1324,Bronze,Slipping,Female,Web Designer III,Manufacturing,Mass Customer,No,11,40-49,QLD,5
1325,Bronze,Dormant,Male,Account Executive,Argiculture,High Net Worth,Yes,14,50-59,QLD,4
1326,Silver,Promising,Male,Biostatistician III,Health,Affluent Customer,Yes,5,50-59,VIC,8
1327,Silver,Promising,Female,Director of Sales,Property,Affluent Customer,No,6,20-29,VIC,8
1328,Diamond,Best,Male,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,6,40-49,VIC,8
1329,Diamond,Best,Female,Database Administrator IV,IT,Mass Customer,No,11,30-39,VIC,7
1330,Silver,Whales,Male,Technical Writer,IT,Affluent Customer,No,19,30-39,VIC,6
1331,Diamond,Best,Male,Tax Accountant,Telecommunications,High Net Worth,No,17,30-39,VIC,7
1332,Diamond,Loyal,Male,Technical Writer,Telecommunications,Mass Customer,Yes,12,40-49,VIC,10
1333,Bronze,Rookies,Male,Compensation Analyst,Financial Services,High Net Worth,No,9,50-59,VIC,2
1334,Bronze,Dormant,Female,Senior Financial Analyst,Financial Services,Mass Customer,No,4,20-29,VIC,2
1335,Silver,Loyal,Female,Senior Financial Analyst,Entertainment,Mass Customer,Yes,3,20-29,VIC,5
1336,Bronze,Attention,Male,Physical Therapy Assistant,Entertainment,Mass Customer,Yes,15,30-39,VIC,6
1337,Bronze,Attention,Female,Structural Engineer,Health,Mass Customer,No,10,30-39,VIC,8
1338,Bronze,Dormant,Male,Product Engineer,Health,High Net Worth,No,14,40-49,VIC,9
1339,Silver,Whales,Female,Editor,IT,High Net Worth,No,14,40-49,VIC,8
1340,Silver,Promising,Male,Statistician I,IT,High Net Worth,No,18,40-49,VIC,7
1341,Bronze,Rookies,Male,Computer Systems Analyst I,Financial Services,Affluent Customer,No,15,30-39,VIC,7
1342,Diamond,Whales,Male,Computer Systems Analyst I,Retail,Affluent Customer,Yes,11,60-69,NSW,8
1343,Bronze,Rookies,Male,Dental Hygienist,Health,High Net Worth,No,5,40-49,VIC,8
1344,Bronze,Rookies,Female,Tax Accountant,Manufacturing,Mass Customer,No,4,20-29,VIC,4
1345,Silver,Whales,Male,Senior Sales Associate,Manufacturing,Mass Customer,No,12,60-69,VIC,1
1346,Diamond,Best,Male,Administrative Assistant IV,Telecommunications,Mass Customer,No,19,50-59,VIC,4
1347,Silver,Whales,Female,Help Desk Operator,Manufacturing,Mass Customer,Yes,14,40-49,VIC,2
1348,Silver,Whales,Male,VP Sales,Manufacturing,High Net Worth,No,13,40-49,VIC,2
1349,Bronze,Potential,Male,Electrical Engineer,Manufacturing,Affluent Customer,No,1,20-29,VIC,10
1350,Bronze,Dormant,Male,Staff Scientist,Retail,Mass Customer,Yes,8,60-69,VIC,7
1351,Diamond,Whales,Female,Office Assistant IV,IT,High Net Worth,No,5,60-69,VIC,2
1352,Bronze,Dormant,Male,Electrical Engineer,Manufacturing,High Net Worth,No,18,60-69,VIC,7
1353,Diamond,Loyal,Female,Clinical Specialist,Health,Mass Customer,Yes,11,40-49,VIC,1
1354,Bronze,Slipping,Female,Analyst Programmer,Financial Services,Affluent Customer,No,2,20-29,VIC,4
1355,Silver,Promising,Male,VP Quality Control,Property,Mass Customer,No,1,20-29,VIC,4
1356,Diamond,Whales,Female,Account Representative I,Property,High Net Worth,No,13,40-49,VIC,8
1357,Diamond,Best,Male,Research Nurse,Health,High Net Worth,No,6,30-39,VIC,1
1358,Diamond,Best,Male,Dental Hygienist,Health,High Net Worth,No,6,30-39,VIC,3
1359,Bronze,Rookies,Female,Help Desk Technician,Retail,Mass Customer,No,6,30-39,VIC,5
1360,Bronze,Dormant,Male,Design Engineer,Manufacturing,Mass Customer,Yes,15,50-59,VIC,5
1361,Silver,Loyal,Male,Professor,Manufacturing,Affluent Customer,No,19,50-59,VIC,4
1362,Bronze,Dormant,Female,Account Executive,Manufacturing,Affluent Customer,Yes,15,50-59,VIC,5
1363,Diamond,Loyal,Male,Associate Professor,Financial Services,Mass Customer,No,18,60-69,VIC,5
1364,Silver,Potential,Male,Junior Executive,Manufacturing,Mass Customer,No,21,40-49,VIC,6
1365,Bronze,Dormant,Male,Research Associate,Health,Mass Customer,No,3,30-39,VIC,5
1366,Bronze,Potential,Male,Computer Systems Analyst IV,Retail,Affluent Customer,No,22,50-59,QLD,9
1367,Diamond,Loyal,Female,Internal Auditor,Retail,Mass Customer,No,18,50-59,VIC,7
1368,Silver,Potential,Female,Internal Auditor,Property,Mass Customer,No,4,50-59,VIC,10
1369,Bronze,Slipping,Female,Civil Engineer,Manufacturing,Mass Customer,Yes,6,30-39,VIC,6
1370,Bronze,Slipping,Female,Computer Systems Analyst IV,Property,Mass Customer,No,18,30-39,VIC,6
1371,Bronze,Slipping,Female,Design Engineer,Retail,Mass Customer,Yes,13,60-69,VIC,1
1372,Silver,Potential,Male,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17,40-49,VIC,8
1374,Diamond,Loyal,Male,Director of Sales,Manufacturing,Mass Customer,No,8,40-49,VIC,10
1375,Bronze,Slipping,Male,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18,40-49,VIC,8
1376,Silver,Whales,Male,Environmental Tech,Health,Mass Customer,Yes,18,50-59,VIC,5
1377,Bronze,Attention,Male,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2,30-39,VIC,10
1378,Diamond,Whales,Female,Mechanical Systems Engineer,Property,Affluent Customer,Yes,7,40-49,VIC,6
1379,Silver,Whales,Female,Legal Assistant,Financial Services,Mass Customer,Yes,7,30-39,VIC,9
1380,Bronze,Slipping,Female,Financial Analyst,Financial Services,Mass Customer,No,3,20-29,VIC,9
1381,Silver,Whales,Male,Engineer IV,Manufacturing,Affluent Customer,Yes,15,30-39,VIC,8
1382,Bronze,Dormant,Male,Data Coordiator,Manufacturing,High Net Worth,Yes,20,30-39,VIC,8
1383,Bronze,Attention,Female,Software Consultant,IT,Affluent Customer,No,8,60-69,VIC,6
1384,Silver,Potential,Female,Quality Control Specialist,Manufacturing,Mass Customer,No,2,20-29,QLD,7
1385,Bronze,Attention,Female,Cost Accountant,Financial Services,Mass Customer,No,16,60-69,VIC,10
1386,Bronze,Slipping,Female,Help Desk Technician,Retail,Mass Customer,Yes,12,50-59,VIC,9
1387,Bronze,Dormant,Female,Chemical Engineer,Manufacturing,Mass Customer,Yes,4,40-49,VIC,6
1388,Diamond,Whales,Male,Internal Auditor,Financial Services,Mass Customer,No,7,50-59,VIC,8
1389,Diamond,Loyal,Female,Internal Auditor,Health,Affluent Customer,No,15,60-69,VIC,10
1390,Diamond,Loyal,Female,Accounting Assistant I,Retail,High Net Worth,Yes,1,20-29,VIC,7
1391,Bronze,Attention,Female,Marketing Assistant,Retail,High Net Worth,No,12,40-49,VIC,9
1392,Bronze,Slipping,Female,Human Resources Manager,Financial Services,Mass Customer,No,1,20-29,VIC,6
1393,Bronze,Rookies,Female,Human Resources Manager,Manufacturing,Mass Customer,No,20,40-49,VIC,8
1394,Bronze,Dormant,Male,Human Resources Manager,Health,Mass Customer,Yes,8,40-49,VIC,9
1395,Bronze,Dormant,Female,VP Product Management,Health,High Net Worth,Yes,16,60-69,VIC,5
1396,Diamond,Best,Male,Cost Accountant,Financial Services,Mass Customer,No,18,30-39,VIC,4
1397,Silver,Whales,Male,Legal Assistant,Manufacturing,Mass Customer,Yes,14,40-49,VIC,5
1398,Diamond,Loyal,Female,Project Manager,Manufacturing,Mass Customer,No,17,50-59,VIC,6
1399,Silver,Rookies,Female,Staff Scientist,Manufacturing,Mass Customer,No,15,50-59,VIC,9
1400,Silver,Whales,Female,Senior Developer,Manufacturing,Affluent Customer,Yes,7,40-49,QLD,4
1401,Bronze,Slipping,Female,Senior Developer,Financial Services,High Net Worth,No,10,40-49,VIC,9
1402,Silver,Loyal,Male,Assistant Professor,Telecommunications,Mass Customer,No,1,20-29,VIC,8
1403,Bronze,Dormant,Female,Geologist II,Retail,Mass Customer,No,16,40-49,VIC,7
1404,Diamond,Best,Male,Chemical Engineer,Manufacturing,Mass Customer,Yes,14,60-69,VIC,8
1405,Silver,Loyal,Female,VP Product Management,Manufacturing,High Net Worth,Yes,11,60-69,VIC,4
1406,Silver,Potential,Male,Cost Accountant,Financial Services,High Net Worth,Yes,17,50-59,VIC,6
1407,Diamond,Best,Female,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9,40-49,VIC,10
1408,Silver,Rookies,Male,Dental Hygienist,Health,High Net Worth,No,4,20-29,NSW,1
1409,Silver,Promising,Female,Help Desk Technician,Health,Mass Customer,No,4,20-29,VIC,2
1410,Diamond,Loyal,Female,Marketing Manager,Retail,High Net Worth,Yes,6,20-29,NSW,5
1411,Silver,Whales,Female,Registered Nurse,Health,Mass Customer,Yes,5,30-39,NSW,7
1412,Bronze,Slipping,Female,Tax Accountant,Health,Mass Customer,Yes,4,30-39,NSW,4
1413,Silver,Promising,Female,Administrative Assistant II,Financial Services,Mass Customer,No,3,20-29,NSW,1
1414,Bronze,Rookies,Female,Help Desk Technician,Retail,Mass Customer,Yes,10,40-49,NSW,8
1415,Bronze,Attention,Female,Executive Secretary,Property,High Net Worth,Yes,3,20-29,NSW,8
1416,Bronze,Dormant,Male,Assistant Manager,Property,High Net Worth,Yes,5,50-59,NSW,10
1417,Diamond,Loyal,Female,Assistant Manager,Manufacturing,High Net Worth,Yes,20,60-69,NSW,7
1418,Bronze,Attention,Female,Senior Sales Associate,IT,Affluent Customer,Yes,21,40-49,NSW,5
1419,Silver,Promising,Male,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,4,50-59,NSW,9
1420,Bronze,Potential,Female,Dental Hygienist,Health,Mass Customer,No,11,60-69,NSW,8
1421,Silver,Potential,Female,Senior Editor,Property,Mass Customer,No,20,60-69,NSW,10
1422,Silver,Promising,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16,50-59,NSW,10
1423,Silver,Promising,Female,Project Manager,Manufacturing,Mass Customer,No,19,60-69,NSW,9
1424,Bronze,Dormant,Male,Occupational Therapist,Health,High Net Worth,Yes,14,50-59,NSW,9
1425,Silver,Rookies,Male,General Manager,Retail,High Net Worth,Yes,11,30-39,NSW,7
1426,Diamond,Loyal,Female,Financial Advisor,Financial Services,Mass Customer,No,17,60-69,NSW,8
1427,Silver,Whales,Male,Environmental Specialist,Financial Services,High Net Worth,No,8,30-39,NSW,9
1428,Diamond,Best,Female,Sales Representative,Retail,High Net Worth,No,1,20-29,NSW,8
1429,Bronze,Potential,Male,Legal Assistant,Health,Mass Customer,Yes,12,40-49,NSW,2
1430,Bronze,Slipping,Female,Biostatistician I,Manufacturing,Mass Customer,Yes,3,20-29,NSW,8
1431,Bronze,Rookies,Male,Sales Associate,Financial Services,Affluent Customer,Yes,17,40-49,NSW,9
1432,Silver,Whales,Male,Tax Accountant,Argiculture,High Net Worth,Yes,2,20-29,NSW,8
1433,Bronze,Dormant,Female,Account Coordinator,IT,Mass Customer,No,20,60-69,NSW,8
1434,Bronze,Dormant,Male,Statistician I,Property,High Net Worth,No,9,50-59,NSW,11
1435,Diamond,Loyal,Male,Software Engineer II,Telecommunications,Affluent Customer,Yes,19,50-59,NSW,8
1436,Bronze,Attention,Male,General Manager,Telecommunications,Affluent Customer,No,3,20-29,NSW,8
1437,Bronze,Slipping,Male,Electrical Engineer,Manufacturing,Affluent Customer,No,20,40-49,NSW,9
1438,Diamond,Best,Female,Social Worker,Health,Mass Customer,Yes,14,40-49,NSW,8
1439,Bronze,Attention,Male,GIS Technical Architect,Retail,Mass Customer,No,19,50-59,NSW,10
1440,Diamond,Whales,Female,Human Resources Manager,Financial Services,High Net Worth,Yes,12,50-59,NSW,9
1441,Bronze,Dormant,Female,Human Resources Manager,Manufacturing,Affluent Customer,No,5,40-49,NSW,10
1442,Bronze,Slipping,Male,Human Resources Manager,Manufacturing,Affluent Customer,No,17,60-69,NSW,9
1443,Diamond,Loyal,Female,Human Resources Manager,Financial Services,Affluent Customer,Yes,22,30-39,NSW,7
1444,Bronze,Potential,Male,Payment Adjustment Coordinator,Health,Mass Customer,No,8,40-49,NSW,5
1445,Silver,Promising,Female,Web Designer II,IT,Affluent Customer,No,18,50-59,NSW,4
1446,Diamond,Best,Male,Engineer I,Manufacturing,Mass Customer,No,17,30-39,VIC,2
1447,Silver,Whales,Male,Civil Engineer,Manufacturing,Mass Customer,No,4,20-29,NSW,1
1448,Bronze,Dormant,Male,VP Product Management,Property,Mass Customer,No,20,30-39,NSW,8
1449,Diamond,Whales,Female,Staff Accountant IV,Property,High Net Worth,No,4,50-59,NSW,3
1450,Silver,Loyal,Female,Statistician I,Manufacturing,Affluent Customer,No,6,60-69,NSW,2
1451,Diamond,Loyal,Female,Junior Executive,Argiculture,Mass Customer,Yes,16,40-49,NSW,9
1452,Silver,Promising,Male,Safety Technician III,Retail,Mass Customer,No,20,60-69,NSW,8
1453,Silver,Promising,Male,Computer Systems Analyst I,Health,High Net Worth,No,13,40-49,NSW,8
1454,Bronze,Rookies,Male,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3,40-49,NSW,9
1455,Silver,Potential,Female,Software Engineer I,Property,Affluent Customer,No,8,30-39,NSW,7
1456,Bronze,Rookies,Male,Health Coach II,Property,Mass Customer,Yes,6,50-59,NSW,4
1457,Silver,Loyal,Female,Speech Pathologist,Property,Affluent Customer,Yes,12,40-49,NSW,8
1458,Bronze,Slipping,Male,Account Representative IV,Telecommunications,Affluent Customer,No,11,60-69,NSW,6
1459,Bronze,Slipping,Male,Senior Sales Associate,Manufacturing,Mass Customer,No,4,20-29,NSW,8
1460,Diamond,Best,Male,Information Systems Manager,Financial Services,High Net Worth,Yes,13,50-59,NSW,9
1461,Diamond,Best,Male,Information Systems Manager,Retail,Mass Customer,Yes,9,60-69,NSW,9
1462,Bronze,Attention,Male,VP Accounting,Financial Services,Mass Customer,Yes,1,20-29,QLD,6
1463,Bronze,Slipping,Male,Chief Design Engineer,Property,High Net Worth,Yes,18,50-59,NSW,9
1464,Bronze,Attention,Male,Office Assistant II,Property,Affluent Customer,Yes,10,30-39,NSW,9
1465,Bronze,Dormant,Female,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5,50-59,NSW,5
1466,Bronze,Slipping,Female,Cost Accountant,Financial Services,High Net Worth,Yes,2,20-29,NSW,8
1467,Silver,Promising,Female,Cost Accountant,Manufacturing,Mass Customer,Yes,6,40-49,NSW,8
1468,Diamond,Loyal,Female,Financial Advisor,Financial Services,Mass Customer,No,22,40-49,NSW,9
1469,Bronze,Attention,Male,Financial Advisor,Financial Services,Affluent Customer,Yes,14,60-69,NSW,10
1470,Diamond,Best,Male,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8,20-29,NSW,8
1471,Diamond,Whales,Female,Senior Cost Accountant,Financial Services,Mass Customer,No,15,40-49,NSW,9
1472,Silver,Whales,Female,Environmental Specialist,Financial Services,Mass Customer,No,17,60-69,NSW,9
1473,Diamond,Loyal,Male,VP Product Management,Financial Services,Mass Customer,Yes,20,60-69,NSW,5
1474,Bronze,Potential,Male,Structural Analysis Engineer,Health,Mass Customer,Yes,21,30-39,NSW,5
1475,Diamond,Loyal,Male,Recruiting Manager,Retail,Affluent Customer,Yes,7,30-39,NSW,6
1476,Bronze,Rookies,Male,Structural Analysis Engineer,Retail,Affluent Customer,Yes,20,30-39,NSW,4
1477,Diamond,Best,Female,Actuary,Financial Services,Mass Customer,Yes,13,30-39,NSW,3
1478,Diamond,Best,Male,VP Quality Control,Financial Services,High Net Worth,No,9,30-39,NSW,2
1479,Bronze,Dormant,Male,Help Desk Technician,Argiculture,Mass Customer,No,21,40-49,QLD,6
1480,Diamond,Loyal,Female,Legal Assistant,Argiculture,High Net Worth,Yes,5,20-29,NSW,7
1481,Diamond,Loyal,Female,Senior Financial Analyst,Financial Services,Affluent Customer,No,14,40-49,NSW,3
1482,Diamond,Loyal,Male,Electrical Engineer,Manufacturing,Mass Customer,No,12,40-49,NSW,8
1483,Diamond,Loyal,Female,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14,50-59,NSW,10
1484,Silver,Promising,Female,Administrative Assistant IV,Telecommunications,Mass Customer,No,18,30-39,NSW,10
1485,Bronze,Rookies,Male,Food Chemist,Health,Mass Customer,Yes,6,50-59,NSW,8
1486,Silver,Whales,Male,Geological Engineer,Manufacturing,Mass Customer,No,10,40-49,NSW,4
1487,Bronze,Rookies,Female,Web Designer IV,Manufacturing,Affluent Customer,Yes,5,40-49,NSW,5
1488,Bronze,Slipping,Female,Assistant Manager,Manufacturing,Mass Customer,Yes,17,30-39,NSW,3
1489,Bronze,Slipping,Male,Teacher,Health,Mass Customer,No,4,30-39,NSW,9
1490,Bronze,Attention,Female,Cost Accountant,Financial Services,Mass Customer,Yes,6,50-59,NSW,6
1491,Bronze,Dormant,Female,Senior Sales Associate,Health,Mass Customer,Yes,4,20-29,NSW,5
1492,Diamond,Best,Female,Media Manager I,Health,Mass Customer,No,7,40-49,NSW,3
1493,Diamond,Best,Female,Engineer II,Argiculture,High Net Worth,No,22,30-39,NSW,5
1494,Diamond,Best,Male,Geologist I,Argiculture,Mass Customer,Yes,7,30-39,NSW,5
1495,Bronze,Rookies,Female,Physical Therapy Assistant,Health,High Net Worth,Yes,8,30-39,NSW,5
1496,Silver,Potential,Female,Human Resources Manager,IT,Affluent Customer,No,3,20-29,NSW,9
1497,Bronze,Attention,Female,Marketing Assistant,Retail,High Net Worth,No,14,50-59,NSW,8
1498,Bronze,Slipping,Female,Nurse,Retail,Affluent Customer,Yes,13,30-39,NSW,9
1499,Bronze,Attention,Male,Design Engineer,Manufacturing,Mass Customer,Yes,11,50-59,NSW,8
1500,Silver,Promising,Female,Design Engineer,Manufacturing,Mass Customer,No,9,60-69,NSW,7
1501,Bronze,Potential,Female,Account Executive,Property,Mass Customer,Yes,14,50-59,NSW,9
1502,Diamond,Loyal,Female,Design Engineer,Financial Services,Affluent Customer,Yes,11,30-39,NSW,4
