transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2749,31,2830,2017-06-05,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
2750,6,1913,2017-06-25,0,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-30
2751,77,1381,2017-01-21,0,Norco Bicycles,Road,medium,large,1240.31,795.1,1997-01-27
2752,39,1345,2017-11-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
2753,22,781,2017-02-19,0,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
2754,33,1061,2017-08-14,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
2755,80,1171,2017-03-13,0,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-18
2756,76,2031,2017-02-20,1,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
2757,35,1873,2017-12-22,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,1995-12-21
2758,0,1810,2017-12-24,1,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
2759,3,1492,2017-11-08,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-01-23
2760,65,937,2017-11-03,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
2761,7,877,2017-02-15,0,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-09
2762,64,2759,2017-09-11,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-24
2763,63,621,2017-05-04,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
2764,17,2428,2017-07-21,1,Solex,Standard,high,medium,1024.66,614.8,2013-03-14
2765,59,2173,2017-05-09,0,Solex,Standard,medium,large,1061.56,733.58,2010-11-07
2766,94,3191,2017-09-06,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,1994-08-12
2767,0,1307,2017-08-19,1,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-12
2768,85,1263,2017-11-18,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
2769,9,235,2017-10-10,0,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
2770,1,1545,2017-01-21,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
2771,51,3470,2017-01-01,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,2007-12-13
2772,86,1929,2017-01-31,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
2773,0,1136,2017-05-08,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
2774,14,1147,2017-04-27,0,Solex,Standard,high,large,1842.92,1105.75,2006-05-24
2775,86,409,2017-06-15,1,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-28
2776,21,1144,2017-09-14,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2005-12-09
2777,27,1403,2017-03-29,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
2778,52,3042,2017-12-19,1,Solex,Road,medium,large,1777.8,820.78,2011-05-09
2779,2,2635,2017-07-07,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
2780,84,225,2017-11-23,0,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
2781,27,792,2017-02-24,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
2782,59,2320,2017-12-06,0,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
2783,3,272,2017-03-24,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-30
2784,85,1619,2017-07-28,0,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-28
2785,12,1765,2017-07-09,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
2786,85,127,2017-12-07,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
2787,12,763,2017-02-03,1,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
2788,35,2355,2017-02-07,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-07-22
2789,63,3231,2017-07-17,1,Solex,Standard,medium,medium,1483.2,99.59,2015-04-13
2790,54,3228,2017-01-31,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
2791,10,1348,2017-07-26,1,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
2792,68,1250,2017-10-23,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
2793,5,1902,2017-07-13,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-30
2794,62,3499,2017-01-12,0,Solex,Standard,medium,medium,478.16,298.72,1998-12-19
2795,47,791,2017-05-14,1,Trek Bicycles,Road,low,small,1720.7,1531.42,2014-07-30
2796,54,262,2017-12-20,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-12-08
2797,72,848,2017-08-12,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
2798,61,2181,2017-05-28,1,OHM Cycles,Standard,low,medium,71.16,56.93,2010-11-07
2799,74,1240,2017-10-18,1,WeareA2B,Standard,medium,medium,1228.07,400.91,2006-05-24
2800,75,2683,2017-11-09,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-12
2801,81,3417,2017-01-05,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
2802,0,501,2017-05-31,1,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
2803,55,653,2017-09-26,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-06-19
2804,13,2340,2017-07-02,1,Solex,Standard,medium,medium,1163.89,589.27,2010-05-07
2805,3,2504,2017-09-10,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
2806,91,3295,2017-07-16,0,WeareA2B,Standard,low,medium,642.31,513.85,2015-08-12
2807,97,1104,2017-09-25,1,Solex,Standard,medium,large,202.62,151.96,2016-03-31
2808,12,3117,2017-03-09,1,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-11
2809,100,1522,2017-12-21,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
2810,69,3489,2017-04-07,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
2811,89,63,2017-09-21,0,WeareA2B,Touring,medium,large,1362.99,57.74,2005-05-12
2812,2,1824,2017-01-05,0,Solex,Standard,medium,medium,71.49,53.62,2011-08-31
2813,76,1193,2017-02-03,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
2814,81,3011,2017-06-04,1,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
2815,0,2697,2017-08-28,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
2816,1,2595,2017-04-16,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04
2817,35,2457,2017-04-02,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04
2818,20,3414,2017-01-03,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-07-17
2819,75,3299,2017-05-02,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-12
2820,34,696,2017-09-18,1,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-14
2821,0,2307,2017-08-22,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
2822,24,1225,2017-04-10,1,Solex,Road,medium,large,1777.8,820.78,2011-05-09
2823,42,2792,2017-03-18,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-18
2824,0,306,2017-08-29,0,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
2825,93,3060,2017-01-05,1,WeareA2B,Standard,medium,medium,1065.03,230.09,1994-08-12
2826,11,1005,2017-02-02,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
2827,4,3326,2017-01-10,0,Solex,Standard,medium,medium,1483.2,99.59,2010-08-22
2828,42,3273,2017-03-13,0,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-09-11
2829,87,2199,2017-03-18,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2006-05-24
2830,23,1096,2017-03-23,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
2831,46,1788,2017-02-01,0,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-21
2832,80,1290,2017-09-26,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-23
2833,95,684,2017-02-11,0,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
2834,11,507,2017-03-30,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
2835,41,836,2017-05-30,0,Solex,Road,medium,medium,416.98,312.74,2011-05-11
2836,95,635,2017-07-03,0,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-31
2837,61,478,2017-01-10,1,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-04
2838,61,2544,2017-11-28,0,OHM Cycles,Standard,low,medium,71.16,56.93,2010-08-22
2839,11,719,2017-04-14,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
2840,82,3245,2017-05-12,0,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
2841,9,1360,2017-07-02,1,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05
2842,24,1451,2017-11-29,1,Solex,Road,medium,large,1777.8,820.78,1991-08-07
2843,90,1506,2017-12-30,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
2844,11,478,2017-12-27,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
2845,64,1380,2017-04-20,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
2846,0,2358,2017-11-16,1,Solex,Road,medium,medium,416.98,312.74,2006-10-03
2847,52,1433,2017-08-15,0,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
2848,57,3374,2017-06-17,0,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-19
2849,83,1036,2017-02-10,0,Solex,Touring,medium,large,2083.94,675.03,2004-08-09
2850,37,39,2017-08-28,0,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
2851,24,1178,2017-10-12,1,Solex,Road,medium,large,1777.8,820.78,2011-05-09
2852,92,89,2017-02-14,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
2853,68,800,2017-08-18,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
2854,63,1354,2017-10-17,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
2855,89,1413,2017-06-30,0,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
2856,31,1429,2017-05-01,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,1999-07-22
2857,93,1345,2017-04-26,0,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
2858,40,1637,2017-07-11,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
2859,78,2438,2017-10-03,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-09
2860,1,3215,2017-03-11,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-05-12
2861,98,2442,2017-08-04,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
2862,5,1336,2017-09-23,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,1991-11-09
2863,91,3129,2017-05-11,1,WeareA2B,Standard,low,medium,642.31,513.85,2003-09-12
2864,32,3478,2017-09-24,0,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
2865,61,1367,2017-12-19,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
2866,74,2562,2017-06-03,0,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
2867,16,1554,2017-08-18,0,Norco Bicycles,Standard,high,small,1661.92,1479.11,1992-10-13
2868,38,2458,2017-05-20,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-05-20
2869,94,2121,2017-10-02,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-31
2870,38,2888,2017-04-24,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-12
2871,67,3334,2017-02-27,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2010-08-22
2872,8,52,2017-04-22,0,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
2873,41,781,2017-02-20,1,Solex,Road,medium,medium,416.98,312.74,1997-05-12
2874,83,1801,2017-06-30,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
2875,0,2012,2017-06-09,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
2876,3,2454,2017-05-13,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-04-18
2877,63,849,2017-08-24,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
2878,23,799,2017-04-16,1,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-08-07
2879,2,3071,2017-03-12,0,Solex,Standard,medium,medium,71.49,53.62,2003-02-09
2880,76,2415,2017-09-06,1,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
2881,7,1585,2017-07-18,0,Trek Bicycles,Road,low,medium,980.37,234.43,1991-11-09
2882,79,1711,2017-08-13,0,Solex,Touring,medium,large,2083.94,675.03,2005-05-12
2883,32,1195,2017-12-01,0,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
2884,1,699,2017-11-05,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
2885,60,802,2017-08-02,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
2886,19,3088,2017-12-27,1,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
2887,0,2770,2017-08-12,0,Norco Bicycles,Road,medium,medium,543.39,407.54,1999-07-22
2888,46,1980,2017-06-30,0,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-12
2889,5,1012,2017-12-21,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2014-03-05
2890,58,3225,2017-03-05,1,OHM Cycles,Standard,medium,medium,912.52,141.4,2012-05-20
2891,48,2434,2017-07-08,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
2892,2,2055,2017-04-22,1,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
2893,6,3126,2017-10-18,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12
2894,36,1951,2017-06-06,0,Solex,Standard,low,medium,945.04,507.58,1999-07-22
2895,39,2062,2017-04-14,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
2896,35,1771,2017-05-26,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-12-06
2897,23,3221,2017-05-28,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2005-05-12
2898,79,2061,2017-06-24,1,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
2899,13,1944,2017-10-06,1,Solex,Standard,medium,medium,1577.53,826.51,2007-12-13
2900,65,1697,2017-03-14,0,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-11-07
2901,59,2242,2017-01-26,1,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
2902,87,1597,2017-05-14,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
2903,84,629,2017-03-08,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
2904,76,2061,2017-01-21,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
2905,52,2062,2017-11-18,0,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
2906,21,2746,2017-12-22,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-19
2907,21,1656,2017-07-25,0,Solex,Standard,medium,large,1071.23,380.74,2016-02-06
2908,86,1722,2017-02-22,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
2909,38,1664,2017-01-25,1,Solex,Standard,medium,medium,1577.53,826.51,2008-03-21
2910,22,1122,2017-08-17,1,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
2911,81,850,2017-02-24,0,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
2912,18,2347,2017-10-04,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
2913,5,1396,2017-04-06,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
2914,10,3391,2017-02-10,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05
2915,1,1546,2017-09-18,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11
2916,40,2465,2017-08-24,1,OHM Cycles,Standard,high,medium,1458.17,874.9,2008-03-21
2917,90,2072,2017-11-29,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-12
2918,35,299,2017-07-02,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-09
2919,81,1912,2017-04-23,0,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
2920,34,2179,2017-01-07,0,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
2921,1,1329,2017-02-14,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
2922,67,414,2017-01-09,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
2923,48,1606,2017-11-10,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-12
2924,58,2189,2017-07-08,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
2925,0,1480,2017-11-16,1,Solex,Standard,medium,medium,478.16,298.72,1992-10-04
2926,22,1783,2017-11-11,1,WeareA2B,Standard,medium,medium,60.34,45.26,2016-02-06
2927,35,3198,2017-09-20,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,2011-03-18
2928,41,2330,2017-10-23,0,Solex,Road,medium,medium,416.98,312.74,1997-05-12
2929,65,1615,2017-02-15,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-13
2930,92,2131,2017-09-20,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-12
2931,17,1905,2017-12-20,0,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
2932,37,21,2017-08-17,1,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22
2933,26,238,2017-09-14,0,WeareA2B,Standard,medium,medium,1992.93,762.63,1999-06-25
2934,57,673,2017-12-28,0,WeareA2B,Touring,medium,large,1890.39,260.14,2015-10-20
2935,0,1910,2017-09-06,1,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
2936,88,1581,2017-11-24,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
2937,54,1665,2017-07-23,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
2938,63,3315,2017-09-29,1,Solex,Standard,medium,medium,1483.2,99.59,2010-11-07
2939,59,2455,2017-08-10,0,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
2940,0,395,2017-04-02,1,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-12
2941,75,115,2017-12-16,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
2942,51,2717,2017-07-04,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
2943,0,820,2017-01-06,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
2944,80,2849,2017-06-22,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-24
2945,0,3465,2017-10-19,0,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-11
2946,9,3375,2017-01-25,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
2947,70,1136,2017-07-16,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
2949,3,93,2017-08-26,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-07-22
2950,30,447,2017-12-30,0,Solex,Standard,high,medium,748.17,448.9,1994-07-14
2951,30,986,2017-10-16,1,Solex,Standard,high,medium,748.17,448.9,1992-10-13
2952,80,1140,2017-08-24,1,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-12
2953,0,1410,2017-10-31,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-03-31
2954,5,795,2017-09-05,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
2955,97,3172,2017-10-23,1,Solex,Standard,medium,large,202.62,151.96,2016-03-31
2956,54,1506,2017-09-05,0,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
2957,0,1912,2017-11-22,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
2958,1,1764,2017-03-30,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-18
2959,23,180,2017-12-19,1,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
2960,95,864,2017-09-08,1,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-18
2961,3,1308,2017-08-15,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,1997-08-27
2962,77,348,2017-01-15,1,Norco Bicycles,Road,medium,large,1240.31,795.1,1991-07-12
2963,66,74,2017-10-16,1,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-22
2964,40,2471,2017-11-09,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-03
2965,17,2311,2017-10-25,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
2966,1,1372,2017-10-22,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
2967,0,308,2017-05-18,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
2968,70,509,2017-10-02,1,Trek Bicycles,Standard,high,medium,495.72,297.43,2004-07-27
2969,45,424,2017-02-08,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
2970,70,2226,2017-09-15,1,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
2971,50,1125,2017-07-02,1,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18
2972,75,1933,2017-02-04,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
2973,4,2174,2017-02-11,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
2974,46,3232,2017-12-22,0,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
2975,8,1699,2017-10-10,1,Solex,Road,medium,small,1703.52,1516.13,2007-08-06
2976,62,2908,2017-10-29,0,Solex,Standard,medium,medium,478.16,298.72,2015-04-13
2977,4,1725,2017-10-31,1,Solex,Standard,medium,medium,1483.2,99.59,1995-10-26
2978,75,182,2017-01-17,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-12
2979,85,9,2017-03-06,0,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-28
2980,89,1461,2017-11-29,1,WeareA2B,Touring,medium,large,1362.99,57.74,2003-01-07
2981,75,2375,2017-10-05,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
2982,81,614,2017-06-16,0,Norco Bicycles,Standard,medium,small,586.45,521.94,2013-09-18
2983,10,849,2017-11-15,0,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05
2984,0,3042,2017-02-20,0,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-18
2985,21,3232,2017-01-29,1,Solex,Standard,medium,large,1071.23,380.74,2016-02-06
2986,17,2144,2017-10-24,1,Solex,Standard,high,medium,1024.66,614.8,2013-03-14
2987,0,1136,2017-01-13,1,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18
2988,42,2656,2017-04-04,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2014-07-30
2989,93,1840,2017-07-12,0,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-14
2990,43,2984,2017-03-30,1,Solex,Standard,medium,medium,1151.96,649.49,2003-02-18
2992,34,3054,2017-04-21,0,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
2993,9,552,2017-03-17,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-21
2994,41,2072,2017-12-09,1,Solex,Road,medium,medium,416.98,312.74,2007-12-13
2995,21,1723,2017-04-14,0,Solex,Standard,medium,large,1071.23,380.74,1993-10-04
2996,32,951,2017-12-24,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
2997,97,1822,2017-09-02,0,Solex,Standard,medium,large,202.62,151.96,2016-03-31
2998,56,3406,2017-06-11,0,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-20
2999,38,725,2017-09-28,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
3000,79,1169,2017-01-30,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-12-20
3001,16,683,2017-03-19,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,2013-03-14
3002,25,3268,2017-02-22,0,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-12
3003,87,200,2017-02-15,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-05-12
3004,69,502,2017-03-06,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
3005,1,205,2017-03-02,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
3006,40,1113,2017-03-12,1,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
3007,45,2523,2017-11-14,1,Solex,Standard,medium,medium,441.49,84.99,1997-02-11
3008,18,2725,2017-01-13,0,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
3009,33,1627,2017-11-18,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
